Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1976","1976","hg/ha","53163","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1977","1977","hg/ha","44759","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1978","1978","hg/ha","32793","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1979","1979","hg/ha","54877","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1980","1980","hg/ha","42679","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1981","1981","hg/ha","48214","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1982","1982","hg/ha","51619","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1983","1983","hg/ha","58867","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1984","1984","hg/ha","68975","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1985","1985","hg/ha","67932","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1986","1986","hg/ha","54937","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1987","1987","hg/ha","63143","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1988","1988","hg/ha","56718","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1989","1989","hg/ha","53769","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1990","1990","hg/ha","43366","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1991","1991","hg/ha","40376","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1992","1992","hg/ha","54015","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1993","1993","hg/ha","54265","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1994","1994","hg/ha","57019","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1995","1995","hg/ha","48511","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1996","1996","hg/ha","50490","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1997","1997","hg/ha","45114","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1998","1998","hg/ha","43446","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","1999","1999","hg/ha","46007","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2000","2000","hg/ha","54037","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2001","2001","hg/ha","40630","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2002","2002","hg/ha","43744","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2003","2003","hg/ha","35717","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2004","2004","hg/ha","33592","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2005","2005","hg/ha","36322","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2006","2006","hg/ha","38409","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2007","2007","hg/ha","36784","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2008","2008","hg/ha","46508","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2009","2009","hg/ha","39083","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2010","2010","hg/ha","38466","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2011","2011","hg/ha","37334","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2012","2012","hg/ha","35232","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2013","2013","hg/ha","42894","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2014","2014","hg/ha","37212","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2015","2015","hg/ha","36888","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2016","2016","hg/ha","32593","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2017","2017","hg/ha","40397","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2018","2018","hg/ha","39369","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2019","2019","hg/ha","33756","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5419","Yield","01344.02","Cherries","2020","2020","hg/ha","35981","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1961","1961","tonnes","202500","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1962","1962","tonnes","216400","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1963","1963","tonnes","219500","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1964","1964","tonnes","230000","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1965","1965","tonnes","196400","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1966","1966","tonnes","226400","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1967","1967","tonnes","213100","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1968","1968","tonnes","196100","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1969","1969","tonnes","170900","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1970","1970","tonnes","210400","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1971","1971","tonnes","227000","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1972","1972","tonnes","204600","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1973","1973","tonnes","178000","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1974","1974","tonnes","139000","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1975","1975","tonnes","190400","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1976","1976","tonnes","156300","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1977","1977","tonnes","129800","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1978","1978","tonnes","95100","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1979","1979","tonnes","156400","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1980","1980","tonnes","119500","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1981","1981","tonnes","135000","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1982","1982","tonnes","143500","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1983","1983","tonnes","136500","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1984","1984","tonnes","158600","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1985","1985","tonnes","157100","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1986","1986","tonnes","126400","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1987","1987","tonnes","144510","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1988","1988","tonnes","127100","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1989","1989","tonnes","121340","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1990","1990","tonnes","100470","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1991","1991","tonnes","104950","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1992","1992","tonnes","140731","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1993","1993","tonnes","131875","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1994","1994","tonnes","140262","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1995","1995","tonnes","120167","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1996","1996","tonnes","136933","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1997","1997","tonnes","114232","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1998","1998","tonnes","117105","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","1999","1999","tonnes","121505","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","2000","2000","tonnes","145672","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","2001","2001","tonnes","111000","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","2002","2002","tonnes","126000","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","2003","2003","tonnes","102000","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","2004","2004","tonnes","95169","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.02","Cherries","2005","2005","tonnes","101295","A","Official figure"
